firstName,middleName,lastName,socialSecurityNumber,dob,street,city,state,zip,hireDate,phoneNumber,contactName,relation,emergencyPhoneNumber
Myrtie,Tambra,Garmen,164059852,February 10 1991,0 Marek Road,EL PASO,TX,79906,December 3 1990,509335305,Briana Gannon,child,222987811
Octavia,Michal,Dearco,756997676,January 19 1984,0 Maler Road,READING STATION,PA,19606,April 16 2015,423082781,Ferne Leehy,friend,230981051
Scott,Wilton,Finken,705218422,November 22 1995,1073 Pecan Ridge Lane,FREDERICK,IL,62639,December 30 2008,811167340,Emma Waas,extended family,914715165
Milan,Cira,Franzone,456952112,June 6 1964,0 Fm 109,POMPANO BEACH,FL,33075,April 6 1999,165282013,Irena Rigsby,parent,397344352
Syble,Randee,Braegelmann,927750426,April 4 1986,914 Mallard Lane,SENOIA,GA,30276,December 20 2015,781548665,Stan Rocho,sibling,509287932
Lindsay,Enriqueta,Barberis,906489385,January 22 1957, ,MCCOOK LAKE,SD,57049,July 11 2009,994572856,Marcia Rustrian,friend,375122653
Amal,Paulette,Walp,599678325,April 23 1952,12506 Schaffner Road,GRACEMONT,OK,73042,November 7 2003,700104420,Iluminada Pottle,sibling,380866756
Demarcus,Derek,Paddock,655062819,February 16 1965,3226 Lazy River Drive,BLADENSBURG,MD,20710,September 6 2004,126628496,Esmeralda Vuyovich,other,105851336
Vernice,Brooks,Otte,400051894,July 4 1968,0 Anderson Street,COOPER CITY,FL,33026,December 4 1988,670340398,Tonie Ringley,parent,529689021
Shellie,Vernell,Ulman,898016271,April 24 1961,1571 Glenda Lane,UTICA,KS,67584,February 15 1989,759369743,Valeri Ripka,parent,851778035
Doug,Conchita,Notice,933152747,December 23 1977,1492 Bell Oaks Drive,DURANT,OK,74702,March 1 1985,344579845,Regenia Pain,extended family,864456890
Julie,Cammy,Pettrey,479096084,August 5 1975,305 Fowlkes Street,LIBERTY HILL,SC,29074,March 3 1993,641443251,Alesia Capozzi,extended family,833123021
Antonina,Destiny,Swanay,407517962,January 28 1965,0 Mlcak Road,WIMBERLEY,TX,78676,January 18 2005,763277175,Missy Holder,friend,211926762
Vernia,Lee,Troncoso,109636963,April 25 1986, ,JOHNSTON,SC,29832,July 23 2002,274233481,Loretta Marmion,friend,855574498
Jaleesa,Leora,Minarcik,650300222,March 7 1979,2159 Main Street,UNR,NV,89557,April 18 2010,188397004,Cayla Perri,spouse,316493936
Ellyn,Kimberli,Alwardt,223003825,January 14 1961, ,TALMO,GA,30575,May 9 2010,317258625,Long Gagnon,extended family,155149939
Ela,Jessika,Spinosa,563232522,March 19 1983,8943 Gosler Road,EAST MONTPELIER,VT,5651,October 12 2014,884826531,Major Meals,extended family,206554021
Jeffry,Darrell,Naumoff,907350774,August 7 1985,621 North Meyer Street,INGLEWOOD,FL,34223,October 15 2005,206151880,Lavera Cappo,spouse,265344905
Adrien,Shaunna,Pullman,264797446,November 14 1984,2266 Fm 1456,BARTONIA,IN,47390,February 15 2014,158529289,Madelaine Ares,extended family,825240715
Ashli,Sana,Kanzenbach,193901182,March 10 1966,0 Heron Lane,MAGDALENA,NM,87825,March 5 1988,580651610,Pamula Evanosky,spouse,341084011
Chrystal,Suellen,Fitcheard,114759002,November 25 1962,551 Orchid Lane,JOHNSTON CITY,IL,62951,June 10 2001,363029415,Mayra Kuc,extended family,459088034
Leora,Allison,Lamora,128493997,October 5 1977,1747 Manak Road,BURRTON,KS,67020,March 9 2003,614636402,Marcell Foisy,parent,728523946
Milan,Marci,Purinton,966081943,December 26 1993,4762 10th Avenue,ALAFAYA,FL,32828,February 13 1995,815445757,Reta Puga,extended family,318482570
Ardath,Lida,Paulick,413760337,November 14 1986,1603 Brazos Country Lane,WEST HARTFORD,CT,6137,April 18 1989,722201055,Sam Ebberts,friend,395823604
Ernestine,Allan,Maillet,417957954,June 13 1971,0 Grubbs Road @ Hoff Bottom,CARDIFF,NY,13084,December 6 1988,334230041,Marjorie Cullop,sibling,883633682
Jetta,Micheline,Sutler,881600872,May 5 1956, ,BRUSHTON,NY,12916,December 9 2013,512471084,Assunta Etier,spouse,682606209
Cher,Sherise,Cumberland,158137689,October 12 1968, ,MILTON,WA,98354,November 12 2007,798487234,Aide Reinsvold,sibling,195309237
Herbert,Ouida,Qin,880182114,September 12 1955,425 North Second Street,COLO SPGS,CO,80923,November 11 1996,584129646,Jimmy Wilcinski,sibling,653452869
Jan,Corrine,Patrias,337426068,March 29 1973,8000 Highway 159 West,LEIBHARDT,NY,12404,June 28 2008,594698095,Glynis Angelson,friend,442813662
Karmen,Dorinda,Presas,736945001,December 15 1979, ,NANWALEK,AK,99603,March 3 1996,289749751,Nicol Kordish,friend,770279192
Cliff,Kurt,Hardison,841869064,October 14 1963,212 Briarwood Drive,ALTAMONT,NY,12009,July 24 1990,933184477,Jody Driggers,friend,145610963
Mckenzie,Jamila,Malloch,175549026,November 25 1982, ,EMC,MA,1580,January 29 1990,884694556,Jeanna Kohan,sibling,120189497
Arletha,Donna,Wakabayashi,145111688,December 3 1962,7635 Fm 2187,FURLONG,PA,18925,December 27 2000,992060041,Lolita Zimmerebner,child,688543567
Jesusa,Rubie,Quashnock,417621285,April 6 1952,12395 Thielemann Road,GRAND ISLAND,CA,95690,March 5 2000,878713632,Forrest Muszynski,friend,538145181
Suzann,Anderson,Campana,584345512,November 27 1958, ,CHRISTIANSTED,VI,821,February 27 2009,649929295,Chris Zaituna,sibling,413633339
Sammie,Jalisa,Stolt,722945713,March 28 1950,5102 Ullrich Road,BAY SAINT LOUIS,MS,39525,December 18 1988,677004984,Gayla Kukla,spouse,259733264
Nam,Horace,Hannah,306336991,June 19 1964, ,FPO,AE,9586,March 3 2012,155413441,Mai Chy,child,289771873
Weston,Angila,Cantadore,408548426,March 20 1956,0 Warner Road (Off Of),HILLCREST HGTS,MD,20746,May 8 1998,776451469,Ora Stobaugh,friend,789121661
Johnny,Lavina,Luckow,346813862,May 5 1987,525 South Masonic Street,BROWNSVILLE,WV,25085,June 19 2013,717804304,Benny Jannetti,friend,631954841
Olive,Sherell,Ferretti,318188938,January 22 1950,430 Legion Road,PURVIS,MS,39475,July 25 2004,240432148,Luis Showalter,sibling,505021104
Marcos,Amelia,Pera,707007667,December 1 1995,5974 Fm 949,EXCEL,AL,36439,October 16 2016,890830247,Racheal Carbine,child,166761825
Dotty,Ilana,Bruin,380166026,August 24 1953,618 Country Oak Lane,APO,AE,9033,September 2 2002,828950389,Fidela Bromfield,friend,685661038
Kenny,Hung,Noah,568862553,October 28 1973,16723 Sycamore Road,AUBURN,WA,98023,April 2 1987,623646199,Wava Piek,sibling,894146018
Wilfred,Alfreda,Hatcherson,520142157,May 17 1990,8976 Fm 1456,AUGUSTA,ME,4336,November 2 2005,600140644,Brenton Craddock,extended family,168382921
Arianne,Etha,Jacome,487217583,November 25 1963, ,JASPER,OH,45642,October 3 1987,818662112,Collin Hasbni,parent,366824277
Maximina,Roxie,Bleser,774870170,November 13 1971,428 Briar Creek Lane,MOUNT VERNON,AL,36560,May 4 1994,113286360,Winston Bounds,sibling,874855601
Genevie,Michel,Corrga,728485916,January 8 1951, ,DOVER,DE,19906,November 9 1986,924562380,Edgardo Belken,extended family,248138362
Dianne,Velia,Mejias,456196196,May 28 1954,0 Hall Road,BAKER,MT,59354,March 26 1993,964509378,Jamie Cuff,friend,606955150
Audry,Rhiannon,Lowitz,204755601,January 23 1961,0 Walnut Drive,ROCKERVILLE,SD,57702,January 23 1985,200642460,Mabel Groch,extended family,153617720
Hortense,Florence,Strobl,227375935,July 2 1979,4702 Johnson Lane,WARREN,IN,46792,December 10 2006,634919089,Monty Dieterle,friend,827294886
Krissy,Mavis,Arleth,117034674,September 22 1981,617 Dogwood Court,BRUNSWICK,GA,31521,May 12 2006,572139937,Louise Brzycki,child,677975434
Shizue,Marilyn,Nurthen,896380072,May 10 1961,5848 Mieth Road South,WHITTEMORE,MI,48770,September 29 2012,261321972,Tonita Hao,child,681947847
Assunta,Ida,Aramini,357198281,April 30 1956,0 Mountain Laurel Road,DELAWARE TWP,PA,16154,November 4 2001,198237590,Verdie Strout,child,341213318
Rheba,Dann,Charania,185214711,December 14 1976,450 Acres Lane,ENERGY,TX,76452,December 11 1993,684106891,Jamila Feickert,parent,249218562
Ouida,Keenan,Divincenzo,884151985,October 10 1955,0 Highway 159,PRAIRIEVILLE,IL,61021,July 4 2012,248480554,Vernia Castell,friend,599139016
Ursula,Michal,Gathers,268022235,February 14 1982,1958 Mixville Road,BAPTIST MEDICAL CENTER,SC,29220,December 19 2000,541596283,Esteban Wollin,child,428974136
Kimberlee,Roberta,Akes,343322777,November 6 1977,833 Silliman,REDBUSH,KY,41219,February 2 2011,119030866,Gonzalo Hartzo,extended family,285080379
Luisa,Marline,Ritrovato,762468477,August 1 1976,522 Lakeview Drive,WINCHESTER BAY,OR,97467,December 27 2003,469382578,Paige Delmonico,parent,742058100
Lasandra,Evangelina,Maier,820783087,March 26 1991, ,WOOD VILLAGE,OR,97024,June 29 2016,567964733,Pilar Swab,spouse,822036449
Maryanne,Lea,Brechbill,723215513,August 5 1952,7825 Goeke Road,PERRYTON,IL,61279,November 9 2007,904784910,Louis Tiangco,other,432139088
Shirly,Dudley,Jane,943499680,April 12 1967,1411 Highway 90 West,FT BLISS,TX,79918,August 28 2000,145130914,Bud Boelter,parent,944979397
Kylee,David,Farrin,298613460,October 14 1961,814 4th Street,RAYNHAM,MA,2767,June 25 1993,766832706,Louie Emberling,extended family,744886718
Lorita,Ray,Fagundo,358209316,November 27 1992,150 South 6th Street,HICKORY,MS,39332,September 16 2010,484293103,Miriam Taubert,child,239505936
Sharyl,Ray,Ising,933545351,February 28 1969, ,DETROIT,MI,48215,March 5 1989,380817655,Marty Doyal,other,366948557
Kaci,Beaulah,Lamers,444526923,October 1 1971,310 Birch Street,TUSCARORA HTS,PA,17224,July 10 2013,896676970,Wilmer Goblirsch,sibling,759456714
Georgetta,Lemuel,Franqui,804989235,June 9 1997,2653 Witte-Schmid Road,APO,AE,9053,January 16 1985,591597852,Livia Mccurry,child,403598128
Thora,Charity,Eppinger,867796066,August 2 1953, ,SAINT CHARLES,IL,60175,December 26 2000,599871659,Adriane Moldan,other,967340449
Palma,Crystle,Raggio,370623353,July 3 1952,1611 East School Road,QUEENS,NY,11361,February 17 2008,583069420,Carmelia Fillers,other,146336574
Janessa,Hester,Shawley,927041186,April 12 1966,835 East Main Street,EAST MEREDITH,NY,13757,January 18 2011,764471807,Malena Hylton,sibling,818217228
Olga,Billie,Kubler,363929453,September 11 1983, ,MULBERRY,IN,46058,July 4 1996,612562636,Lorita Stahlnecker,friend,565809492
Kylee,Li,Symon,649757041,July 30 1961, ,EAST BROOKFIELD,MA,1515,January 30 1993,104003377,Windy Vandergrift,spouse,511850772
Deandre,Xavier,Mcglew,136924766,October 5 1974,359 Hill Street,PA BLUE SHIELD,PA,17140,October 3 1993,321825971,Monica Biondi,child,970223389
Tennille,Ulysses,Strech,773194186,May 24 1957,6984 Kulow Road,GOOD HOPE,MN,56681,April 16 2007,148603987,Jenny Siebenberg,friend,287108359
Tera,Joe,Cua,799984775,August 12 1979,2958 Highway 36 North,BALTIMORE,MD,21278,March 16 2005,592629912,Jovita Seeley,child,502535791
Isidra,Elliott,Knoell,199725944,December 2 1972,418 North Granville Street,MANZANITA,CA,95948,September 24 2002,567616830,Franklyn Steere,child,855382377
Kasi,Linn,Butzke,139261283,March 1 1997,204 Lisa Lane,GUM TREE,KY,42167,May 10 2003,240182856,Pamelia Lanoie,parent,342004288
Daria,Saundra,Grammes,538707069,December 5 1994,7373 Highway 159 East,CARIO,GA,39827,May 3 2000,664629056,Sammie Heiskell,extended family,830780549
Malcolm,Scotty,Uboldi,868937941,December 6 1993,7075 Rose Lane,HOMESTEAD VLG,MO,64024,May 15 1988,945274116,Joanna Elewa,sibling,206608005
Benedict,Clarissa,Wachtel,439289697,June 17 1987,635 Margie Street,RAMAH,LA,70757,February 13 1994,295408280,Bertha Alyea,other,539470831
Cathey,Dahlia,Boteilho,346926622,April 23 1969,692 Bending Oaks Drive,PUGET SOUND NAVAL SHIPYARD,WA,98314,November 26 1993,403551245,Vonnie Skutt,sibling,875233016
Lance,Maud,Kunka,266716819,April 25 1976,0 Fm 2429,AMBOY,WV,26705,September 23 2011,925460548,Mary Monigold,friend,490296699
Loura,Dionne,Froid,508455780,July 2 1954,753 North Fowlkes Street,HUDSON,LA,71422,January 7 1997,453245129,Fernando Crisostomo,friend,613608325
Coleen,Anh,Sarka,290875476,August 6 1985,304 Dotson Street,POSTAL DATA CENTER,CA,94497,July 5 1987,881292174,Sharyl Sieve,sibling,685964558
Aurelio,Edwina,Mozo,648135280,September 2 1985,14490 Turnbow Road,RICHMOND HEIGHTS,FL,33156,November 3 2016,940057581,Werner Mccanse,sibling,370501208
Keith,Christel,Fielder,701004378,August 31 1951,713 North Meyer Street,MARKET CENTER,SC,29201,September 18 2011,875579588,Crystal Vondielingen,sibling,607044817
Darby,Zana,Secreto,664242097,November 7 1961,653 Trenckmann Road,OSO,WA,98223,January 4 1985,797343958,Thad Kalmbach,parent,333771598
Linnea,Cassi,Lotz,368497644,April 1 1976,7521 Schoenau Road,LINWOOD,KS,66052,October 19 1995,929950183,Guy Kunishige,other,128963496
Marilynn,Candelaria,Emoto,811831232,May 20 1992, ,FT MYERS,FL,33906,November 14 2004,892112397,Vasiliki Boon,extended family,896129330
Joe,Cammy,Camastro,983244998,December 31 1979,9627 Wehring Road,AUSTIN,TX,78751,April 18 2002,544502737,Rory Feagley,friend,240265386
Diana,Lawanna,Stutheit,647450245,August 20 1957,1063 South Oak Street,NEW YORK,NY,10274,May 9 1996,992118176,Thora Calero,extended family,572852878
Carylon,Cassi,Vandinter,343858204,August 12 1954, ,JACKSON,CA,95654,December 14 1993,596038312,Karlene Edu,spouse,734816736
Diedra,Emiko,Wada,477275885,December 20 1973,531 Fowlkes Street,NEW HOLSTEIN,WI,53062,November 23 1990,899286965,Emile Sarnowski,child,156772382
Reyes,Sari,Barrio,392847104,July 10 1982, ,PALM BEACH GARDENS,FL,33412,April 26 1985,198656018,Jane Rogowicz,friend,103336930
Margot,Chuck,Holsman,692883455,February 12 1950,3938 Gajewski Road,TYLER,TX,75707,March 19 2008,921125122,Karol Cizek,sibling,456386726
Towanda,Dorothea,Willamson,832158413,July 10 1993, ,BATESBURG-LEESVILLE,SC,29070,November 5 1997,153255666,Romeo Dinos,parent,763691613
Robbie,Kristel,Kernan,631031054,March 26 1961,0 Travis Road,SIOUX CITY,IA,51105,June 17 2007,789374222,Pearline Parler,sibling,881406893
Carolyn,Javier,Eley,308746833,November 14 1992,707 East Obryant Street,COYOTE SPRINGS,NV,89067,September 20 1992,704884113,Rufina Bostian,child,543669915
Santiago,Juliana,Finkle,573155832,March 23 1970, ,NEW YORK,NY,10009,March 23 1995,607087157,Ines Flato,extended family,955064612
Coreen,Celena,Pastrano,923716948,June 22 1981,16603 Fordtran Boulevard,VILLA GROVE,CO,81155,August 17 1998,137998955,Sean Kuhlo,sibling,874371528
Toney,Kimberlee,Mccrea,990035282,November 7 1974,779 Old Highway 36,HANKINS,NY,12741,January 28 2008,308124552,Lynn Aruizu,child,806404492
Christian,Mose,Kavin,840200900,May 29 1996,1019 Pyka Road,MC COOL JCT,NE,68401,August 14 2012,574781401,Ewa Kempon,extended family,412641926
Lashawna,Fernande,Deakins,681506115,January 3 1980,0 Lazy River Drive,NEW YORK,NY,10016,December 31 2003,341813740,Bell Voiles,friend,239132834
Bridget,Ericka,Earps,766103524,May 7 1965,0 Lynn Road,BANK OF AMERICA,CA,94161,January 29 2002,716720274,Lashay Alvin,child,493958963
Jamika,Denese,Laa,890428715,June 17 1960,1786 Peters San Felipe Road,GLENWOOD,MN,56334,February 3 1999,668634531,Staci Ziegelbauer,sibling,470509924
Colby,Lynette,Maynerich,788171501,November 2 1959,2019 Leschper Road,OCEANPORT,NJ,7757,August 12 2009,436862953,Daisy Ballagh,friend,315463361
Brett,Willow,Lipschutz,525350984,April 8 1984,0 Lamp Road (Off Of),BLAIR,IL,62858,August 7 1997,737191129,Tracy Hobaugh,friend,566763793
Young,Antony,Manring,176985078,August 19 1967,6623 Deana Street,SAINT CHARLES,SD,57571,April 25 2016,602376013,Luci Gischer,child,866054898
Alethea,Heath,Stumb,584613566,August 23 1990,0 Harrison Road,MILWAUKEE,NC,27854,January 14 1999,548730340,Jazmine Nield,extended family,476530308
Murray,Markus,Mckissick,160322817,May 13 1967,24661 Squirrel Road,SAN SIMEON,CA,93452,January 10 2011,783301259,Homer Gassman,child,896195264
Dannette,Ruthie,Salazak,573934475,November 4 1962,0 Hwy36,PENTAGON,DC,20050,February 13 2008,841840846,Salvatore Drude,friend,135279405
Tinisha,Randi,Bentham,240245112,June 25 1988,0 Fm 1457,SELVIN,IN,47523,December 20 2004,293498931,Julio Hatake,spouse,354755459
Ebony,Heide,Braig,373744401,March 5 1987,569 Cannon Hill Road,LITTELL,WA,98532,September 10 2004,608925888,Karissa Macmillen,extended family,709405326
Leonia,Angel,Vasi,170949113,August 29 1972, ,FRYDEK,TX,77474,November 16 1998,259536007,Lauretta Satava,friend,500347876
Ismael,Drew,Coryell,976573943,January 9 1977,720 Meyer Street,LORDSBURG,NM,88045,March 29 1988,298224555,Sean Rachal,friend,794906379
Jeanette,Loraine,Erbentraut,407174617,December 5 1973,417 West Front Street,PAXINOS,PA,17860,July 27 2001,829444987,Hertha Lynah,parent,717450789
Mitchel,Alvaro,Habel,449424594,November 14 1965, ,ROGERSVILLE,PA,15359,June 19 1994,844648857,Lia Ruh,sibling,132066372
Waltraud,Deborah,Brambila,112330357,September 25 1988,0 Oil Field Road,MUSKEGON HTS,MI,49444,November 29 1998,208521520,Wan Tlumacki,spouse,766570700
Christie,Trinidad,Bustos,713023465,April 5 1979,0 Pecan Grove Lane,ANGUS,MN,56762,January 3 2001,192023013,Morgan Layssard,child,942418517
Jacob,Augustina,Swiney,890646798,July 28 1964,0 River Crest Drive,YPG,AZ,85365,May 4 2007,847261187,Chana Hon,friend,566931123
Pauline,Kristle,Majka,286842130,October 2 1967,0 Track Road,PERRINE,FL,33189,November 26 2004,424416108,Maryjane Hillbrant,extended family,109106173
Cletus,Earnestine,Vegar,986062484,February 8 1978, ,WAYMART,PA,18472,January 8 2007,246708320,Gisela Tebbe,parent,929901252
Annis,Jerrell,Menjivar,854369159,October 18 1962,500 Zettel Road,TUCSON,AZ,85749,April 8 2006,969542932,Evita Hopko,parent,776572287
Margarett,Hazel,Truluck,703175829,October 25 1994,0 Houston Street,PORT ORCHARD,WA,98367,August 27 2011,889389968,Margorie Sukeforth,extended family,622699350
Cleotilde,Elizabet,Bahl,921910094,September 27 1968,1769 Stalmach Road,RYL PALM BCH,FL,33412,March 8 2000,100503318,Nella Zalewski,child,733768330
Jed,Shondra,Rogan,931834255,October 21 1967,0 Fm 529 (Off Of),BUSINESS REPLY,DC,20277,August 3 2016,436062501,Danilo Karban,extended family,871872899
Hailey,Ashton,Lepisto,401641066,July 6 1976,243 South Holland,N POWDER,OR,97867,December 25 2013,169706564,Darby Wagg,sibling,308667530
Wally,Raisa,Venson,249623046,October 29 1994,10501 Highway 159 West,STENDAL,IN,47585,May 27 2003,347070678,Lucille Carsno,spouse,102658572
Milagros,Quiana,Ranes,357184149,August 17 1977,3094 Dees Circle,KULPSVILLE,PA,19443,April 15 2001,610392040,Leanora Taiwo,child,556129941
Thomas,Darell,Savary,886924614,January 27 1995,0 Fm 1094,HUNTINGTN BCH,CA,92647,March 16 1997,125508454,Anisa Riscen,sibling,627487784
Carson,Lura,Otey,229970624,November 29 1957,867 East Hill Street,OKLAHOMA CITY,OK,73130,October 1 1985,434853981,Priscila Denzin,friend,879865935
Jodi,Ernie,Lippeatt,142052580,October 12 1966, ,RANCHO BELAGO,CA,92555,June 30 2013,131817478,Ayanna Zody,spouse,229488461
Sharla,Sandee,Herrin,175411573,April 19 1962,3129 Old Highway 36 Road,SAN ANTONIO,TX,78238,September 17 2004,215890147,Cyndy Zic,extended family,629588251
Eula,Delia,Lovie,952369280,May 12 1965,0 Schroeder Drive,ABBOTT PARK,IL,60064,June 14 2011,766137692,Glayds Disarufino,friend,755644058
Delta,Venetta,Wackman,998642121,June 13 1954, ,MOUNT CARMEL,UT,84755,September 28 1985,729139459,Clay Chinen,extended family,642075951
Adriene,Tamesha,Corban,557851484,August 29 1953,0 Harvest Road,BUDE,MS,39630,January 8 2016,546748359,Toney Kalandek,parent,821043022
Leatha,Svetlana,Dosal,395522844,March 25 1981, ,RUBLE,IA,51001,March 8 2013,852310972,Linette Wengler,child,908876037
Marisha,Bradford,Felicia,831296504,August 21 1959,13994 Newberg Road,HAZEN,NV,89408,September 13 1995,757358321,Eliz Tourville,child,798063060
Karl,Walter,Chrabaszcz,691781180,November 30 1955,0 Highway 36 South,HARLEYSVILLE,PA,19438,April 20 2010,404728832,Elinore Hirschfeld,extended family,711263161
Miki,Lisa,Kaminski,312717708,December 17 1987,1930 Krebs Road,GULFPORT,MS,39503,September 24 2007,680808795,Tianna Teichmann,friend,800997253
Teressa,Pamella,Lauer,883709684,September 25 1984,0 Peters San Felipe Road,MAYSVILLE,GA,30558,August 26 2013,182458307,Senaida Emeru,parent,345818349
Alyssa,Ka,Seaford,841357726,November 28 1974,0 North Fm 331,WINSTON,KY,40336,March 19 1986,155867067,Darnell Bruk,sibling,692094097
Brynn,Myrta,Stoneking,130693030,April 1 1989,807 Honeysuckle Court,ROCHESTER,WA,98579,November 5 2009,514305342,Enrique Wysocki,friend,800971212
Rosena,Kimberley,Gockerell,667482592,December 9 1953, ,PINE CASTLE,FL,32839,November 12 2016,872078599,Marcene Lafrancois,friend,504739583
Elin,Clarence,Gucwa,931939630,February 27 1995, ,FRANKLINTOWN,PA,17323,November 22 1998,369404115,Ricardo Swestka,parent,438906766
Molly,Julianne,Alias,886479608,August 20 1976,1653 Lakeview Drive,HUMPHREY,ID,83446,June 7 1990,275907267,Tyson Rasp,child,964981912
