firstName,middleName,lastName,socialSecurityNumber,dob,street,city,state,zip,hireDate,phoneNumber,contactName,relation,emergencyPhoneNumber
Gillian,Arla,Marone,519715799,August 28 1971,347 Mound Road,FIELD SHOPPING CENTER,IL,61550,March 5 1993,147671077,September Roane,child,679015573
Alesia,Kristeen,Devaughn,739967011,March 15 1950,6592 Miller Road,WATAUGA,NC,28734,May 18 2013,297928648,Theressa Abriola,sibling,994057153
Marisha,Alethia,Felix,698444007,June 13 1975,0 Sycamore Road,SWEETLAND,WV,25523,March 20 2003,187537303,Kenya Stormer,child,498606143
Laura,Tommy,Clineman,458992751,September 12 1956,215 Andrews Street,PATERSON,NJ,7511,November 30 1991,850188598,Stacee Algire,child,328258795
Joannie,Marry,Enyeart,730860574,May 10 1951,1013 Gunnison Street,BEAVER SPRINGS,PA,17843,September 4 2003,879916273,Luanna Guzik,child,771025726
Aleida,Saul,Harner,499089371,January 30 1964,0 Fm 1458,GREENSBURG,OH,44232,May 15 2011,448388511,Erminia Ure,friend,142433885
Dale,Jerome,Claridge,664740577,July 25 1978,0 Neumann Road (Off Of),SAN ANGELO,TX,76908,July 14 2001,458430309,Merrie Newgard,sibling,810654816
Colene,Verlie,Benedict,692170696,December 22 1975,1370 Scroggins Road,MARION,UT,84036,July 25 2004,443945437,Justin Partelow,other,658383121
Marybelle,Dorotha,Spenst,941071019,August 7 1987,109 North Hardeman Street,WEST MCLEAN,VA,22102,July 13 1989,191778282,Maryam Nitsche,friend,834008742
Enola,Pierre,Grider,362561014,January 1 1953,4609 Fm 2187,RAWLINGS,MD,21557,January 23 1994,233833313,Beatris Hand,sibling,767891149
Leone,Emerson,Zant,472149728,September 16 1966,1963 Fm 3013,RHINE,GA,31077,March 29 1996,896540111,Annice Silacci,sibling,765483617
Bethel,Dagny,Knab,143907267,December 28 1959,1036 South Fm 331,SOUTHINGTON,OH,44470,June 12 2004,940185160,Tanya Fouty,sibling,580922843
Ivana,Ilene,Darsey,225687036,November 1 1994,8870 Hart Lane,ENGLEWOOD,IN,47421,June 22 1996,669008945,Carter Roston,parent,709509253
Rodrick,Bambi,Parlee,397005700,March 8 1983, ,TUSCALOOSA,AL,35485,April 25 1998,674128668,Alta Judy,child,610911495
Mose,Georgene,Stankaitis,141699496,April 28 1987,26963 New Bremen Road,TENAHA,TX,75974,February 5 2008,379936983,Mary Randol,sibling,176560847
Joette,Hisako,Berno,975707913,December 1 1995, ,SUNTRUST SERVICE CORPORATION,FL,32891,May 27 2012,627787751,Jamaal Juntunen,other,119652809
Loan,Geraldine,Casio,720046743,September 18 1971,0 Grubbs Road,WALNUT HILL,IL,62893,November 13 1992,854918953,Aaron Bohrer,friend,397740292
Burt,Lizeth,Swope,417793747,December 3 1967, ,NEW HAVEN,CT,6536,April 29 2001,350114215,Agueda Bregantini,spouse,731014968
Stacy,Venita,Nothstein,966140765,June 26 1962,1130 Miller Road,WE ENERGIES,WI,53290,December 21 2008,156129097,Ebonie Cathie,friend,303541936
Foster,Jackelyn,Hoen,431087705,January 13 1984,4071 Alvin Street,MILWAUKEE,WI,53214,September 16 2006,243228747,Madaline Ying,friend,909706764
Gabrielle,Maud,Rollind,423484238,April 26 1961,2460 Gebhardt Road,SIMS,NC,27880,January 14 1989,785637028,Gerry Mccranie,friend,164957019
Lashanda,Daria,Studyvance,613575311,December 18 1989,10822 North Korthauer Road,NEWELL,NC,28126,September 29 1986,915951474,Walton Deroche,parent,804045665
Georgianne,Rebeca,Dawdy,605540807,November 7 1959,1576 Bell Oaks Drive,AUSTIN,TX,78788,March 28 2016,979855336,Timothy Rosecrans,sibling,773170738
Vanessa,Sommer,Scarfo,812211648,November 19 1969,1062 South Masonic Street,PITT,PA,15234,May 26 1994,948337195,Marylouise Goforth,extended family,483804541
Luke,Karisa,Gershey,840711102,September 25 1972,14364 Newberg Road,VAN BUREN,MS,38858,August 20 1987,453055264,Shenna Muehlman,spouse,252628334
Nakia,Edmond,Verplanck,746804333,October 1 1957,721 East Obryant Street,MIAMI,FL,33121,December 21 2009,326879704,Tamar Denyer,child,702996790
Erick,Walton,Lockbaum,486030355,December 4 1962,333 Briarwood Drive,WEST COUNTY,MO,63146,February 9 2015,255503643,Carmelina Guelpa,child,481994376
Alena,Santa,Gean,622038438,November 23 1960,0 Hwy90,UNION CITY,IN,47390,December 21 2001,474631955,Lanita Masenten,child,768530007
Teddy,Rea,Norwood,144196676,May 29 1979,446 Dogwood Acres Lane,HOYT LAKES,MN,55750,February 23 1997,129734746,Mavis Chham,friend,220239540
Tess,Magdalene,Yam,727564822,December 22 1978,0 1st Street,EOLA,TX,76937,June 9 2012,917264498,Britt Altmiller,other,558098802
Krystina,Gertrud,Trinca,729704406,April 30 1993, ,ODESSA,NE,68861,May 31 1994,303829371,Felice Eggins,sibling,268437252
Dominga,Melvina,Ottem,999210700,January 19 1962,0 Fm 1458,CLEVELAND,OH,44117,January 1 1992,536943308,Traci Greeno,friend,362018916
Newton,Lelia,Daluz,391650860,September 8 1976,0 Highway 159 West,KONGIGANAK,AK,99545,October 10 2007,441315230,Lorina Randleman,parent,320453091
Larita,Edie,Hillabush,735842580,May 2 1967,0 Hickory Street,ARLINGTON,VA,22242,August 6 2008,286186953,Royce Jaworsky,friend,404883308
Shanna,Kandice,Prideaux,380102138,December 19 1996,725 Main Street,RANDLES,MO,63740,November 10 1990,247355374,Jerome Inguardsen,child,182112336
Elma,Beau,Street,349204124,March 7 1974,0 Highway 159 West,GEICO CLAIMS,GA,31296,October 18 2001,577327571,Loretta Magruder,friend,363341626
Lindsay,Mozell,Richemond,180075411,February 9 1952,3549 Kuykendall Road,LK MONTEZUMA,AZ,86342,July 25 1997,695117491,Rhiannon Spielberg,friend,644124607
Temika,Dan,Kristin,267093108,April 28 1970, ,THOMPSON,MS,39664,September 18 1985,867059575,Beatrice Desormo,parent,638798759
Johnathan,Lizette,Berenger,870992644,September 18 1997,211 West Front Street,BRUSHTON,NY,12916,April 21 2003,305417834,Tammara Viener,friend,340454282
Christopher,Caren,Doing,423392880,October 30 1959,3389 Franke Road,LIGHTHOUSE POINT,FL,33064,December 15 1987,105458150,Patrick Strohm,child,969666740
Shiela,Cherelle,Mcdavitt,562089566,June 11 1959,217 South 6th Street,OFELIA,AL,36266,September 13 2006,868645830,Mickey Skolnik,friend,583315617
Ardelle,Tamie,Monarrez,697538018,July 25 1993, ,SCOTLANDVILLE,LA,70807,May 17 1996,873868667,Adriana Cabbell,friend,301692368
Carolyne,Allena,Quihuiz,516368464,January 11 1974,0 Krueger Road,REWEY,WI,53580,February 2 1990,508278240,Micheline Mccleave,other,346841436
Marguerita,Marhta,Ealand,217707669,May 18 1986,414 North Hunt Street,ATL,GA,30309,October 7 2011,553727349,Marva Janning,friend,549967062
Renea,Jaquelyn,Montell,691347483,May 13 1961,0 North Fm 331,ORLANDO,FL,32854,September 23 2001,628593553,Yuk Vanderkooi,spouse,742963992
Tashia,Eli,Comans,909079588,January 12 1956,4920 Brewer Road,STORY CITY,IA,50248,April 6 1989,329630606,Toshiko Lichter,extended family,629085867
Apolonia,John,Meisenheimer,576600040,August 29 1957,2332 Fm 1094,SOUTHERN SHORES,NC,27949,November 19 2001,580054696,Lane Freemantle,sibling,250330486
Elmo,Cristal,Ofsak,754457804,April 15 1954,0 Cat Spring Cemetery Road,FOX LAKE,IL,60020,October 2 2016,164218817,Ludivina Demuro,friend,843580314
Vertie,Saran,Barcik,301854461,July 14 1975,707 West Front Street,SAN BERNARDINO,CA,92412,January 18 2004,989723138,Marty Fouche,sibling,886267544
Willette,Idell,Blackwood,479054864,December 24 1967,1454 Willow Road,CARY,NC,27512,July 5 2014,192513331,Caleb Wissinger,child,387660698
Sandi,Yukiko,Milare,379629922,May 16 1962, ,CAROL CITY,FL,33056,December 26 1985,502431999,William Lingerfelter,friend,954959892
Ariel,Robin,Eddens,474657853,September 15 1997,16354 Evelyn Lane,DOBBS FERRY,NY,10522,April 14 2014,270511688,Inocencia Brunett,extended family,118362684
Leeanna,Johnette,Gregus,360851538,March 27 1992,4342 East Fm 389,OAKLEY,IA,50049,June 15 1996,333637525,Porsche Withem,sibling,525106107
Jose,Jan,Bearden,827258173,March 1 1962,204 Live Oak Street,CASPER,WY,82605,January 20 2009,801812296,Izola Pollutro,other,129732410
Burl,Marsha,Longabaugh,246886204,August 10 1982,708 4th Street,EDISTO,SC,29438,March 20 2000,755192738,Haley Adkin,friend,936284789
Melodie,Lester,Pezzullo,403844157,October 30 1979,0 I-10,LA DEPT REVEN,LA,70822,March 21 2008,229952761,Lanny Scarpelli,parent,656474395
Kristy,Alena,Scifres,966676683,May 15 1960,0 Schluens Road,BLOSSBURG,AL,35073,November 30 1996,389978899,Inocencia Nowosadko,extended family,164971333
Corrie,Teisha,Sustaita,721742289,January 29 1967,111 North Meyer Street,WILLOW RANCH,CA,96108,February 23 1992,969583377,Rana Barrio,parent,285731046
Thalia,Tianna,Padarebones,891270512,December 18 1957, ,BATTLEMENT MESA,CO,81635,September 30 1993,235568083,Maryam Coultrap,friend,794388563
Joye,Marshall,Burtle,261885947,October 18 1994,0 Red Bird Road,KALAMAZOO,MI,49002,June 2 2000,601584394,Noelia Wellen,sibling,416011759
Daren,Francina,Morva,791623730,January 3 1974, ,DAISY,KY,41731,December 17 1988,436984918,Margurite Marrinan,friend,683893745
Janel,Lucius,Pierzchala,675866297,May 23 1950,14612 Fm 1458,GRANADA,CO,81041,January 24 1999,644223898,Raylene Burggraf,spouse,906818731
Elmo,Marvis,Birkland,819126797,February 22 1995,446 Antonio Martinez Street,HAMMON,OK,73650,May 27 1987,986239247,Gerald Sadin,child,866073164
Teresa,Ghislaine,Weier,666690452,March 9 1958,3202 Centerhill Road,BENNINGTON,MN,55936,June 24 1986,651340864,Roslyn Lobe,other,743751267
Bertha,Daniella,Ferranto,595309058,October 30 1990,931 East 2nd Street,GARDENA,CA,90249,March 20 1993,704603046,Georgianna Maasch,extended family,466750409
Kellie,Gladis,Cadoff,721889529,March 24 1974, ,BOWMANS,PA,17948,December 2 2000,169655675,Dorotha Lowenstein,parent,657763303
Aleen,Laverne,Gene,479522699,January 5 1950, ,PALM GROVE,IA,50501,April 3 1986,811527557,Annett Douthit,child,734261894
Angelic,Mabel,Vondra,232970578,July 16 1973,417 East Luhn Street,SPOKANE,WA,99216,November 19 2010,999427520,Dwana Rasmussen,friend,488197094
Stephane,Felipe,Gobern,956418505,October 21 1980,3507 Quail Circle,CATLETTSBURG,KY,41129,November 11 1992,361507266,Glenna Kousonsavath,other,130106506
Celine,Yong,Tenholder,421118416,August 20 1981, ,NEWARK,DE,19711,June 25 1988,158002601,Maegan Kagey,extended family,645050305
Jame,Eddie,Huebsch,962476359,May 17 1975,1059 East Main Street,FRISBY,KY,42633,August 8 2003,132893330,Charlena Santo,parent,209856198
Kendra,Marita,Mandril,390388872,December 5 1961,26790 Thyme Lane,RUPERT,GA,31081,July 18 1986,804972208,Tova Skafec,other,282924118
Toby,Ashanti,Klinger,989946030,September 28 1997,0 South Avenue A,CAMP SPRINGS,NC,27320,February 24 1986,137381291,Carissa Galustian,friend,658388663
Numbers,Bulah,Vine,567195043,April 18 1995,6648 Mill Creek Road,HARTFORD,CT,6108,April 22 1989,984768753,Erin Flamino,other,746953846
Roxie,Natividad,Roggero,752936890,August 17 1995,0 Bernard Road,WANTAGE,NJ,7461,July 14 1997,628320172,Nicol Cocca,sibling,620369211
Everett,Jacquline,Chehebar,740410297,October 7 1988,3561 River Crest Lane,CLARK,WY,82435,May 25 2015,410089683,Pasty Condell,friend,337883976
Ardelle,Roxy,Goar,933148565,October 22 1970,9514 Korthauer Road,MARIA STEIN,OH,45860,May 7 2015,173727205,Lelah Shigeta,sibling,829707078
Chad,Cheree,Pumphery,657573139,August 25 1989, ,ALBION,ME,4910,March 25 2010,603510604,Brenda Norn,friend,690900444
Eleni,Delta,Py,499377976,November 23 1962, ,WEST PALM BCH,FL,33410,November 25 1988,415494261,Cherie Rensberger,parent,420616503
Carletta,Lan,Lashomb,738091491,December 2 1989,17 North Bell Street,RIEGELSVILLE,PA,18077,November 5 2002,239425045,Jamie Wilcoxen,other,990893286
Neil,Moira,Vanatta,596429705,April 12 1954,1417 Main Street,MEADVIEW,AZ,86444,September 18 1986,210227355,Merle Bawa,sibling,939038489
Shoshana,Xiao,Hefner,148559190,August 5 1971,26598 New Bremen Road,NORMAL,AL,35762,December 22 1987,961861077,Audie Shellnut,sibling,598947534
Dorris,Jesusa,Hocate,454789577,August 11 1973,714 7th Street,SIMPSON,NC,27879,October 8 1992,175894244,Cecelia Langman,child,843575909
Addie,Randi,Epley,623803328,December 17 1983,333 Walnut Street,FAIRFAX,VA,22037,January 2 1990,572043352,Felipa Arca,child,432948068
Janeen,Willis,Wierschen,185228424,March 18 1980,0 Brewer Road,GROVELAND,FL,34736,February 25 1999,499332648,Lorrine Olsby,spouse,227750998
Evelyne,Mayra,Fernandez,671503785,February 25 1973,0 Fm 109,CONCORD,LA,71263,March 3 1991,982500651,Marisa Koza,extended family,894562676
Mildred,Yu,Tressel,993653553,March 30 1975,1205 Meyer Street,LA GAS SERV INC,LA,70060,March 27 2006,575990187,Eve Carnathan,child,934235868
Irving,Earline,Littlefield,440528292,December 11 1974,985 Maresh Road,MARTIN LAKE,MN,55079,November 10 1997,570208484,Tamar Popick,other,429309610
Clement,Demetrice,Chacon,405726964,November 28 1994,7856 Koehn Road,ECKELSON,ND,58481,January 24 2014,299269116,Yu Mcroy,sibling,801596918
Garnett,Vanessa,Medalion,471809724,March 24 1973,8205 Jared Lane,PT ORANGE,FL,32128,December 16 1999,251284704,Vernie Lamark,child,533126594
Elsie,Wendy,Imm,701164665,April 26 1960,0 Hoff Road (Off Of),WISDOM,MO,65355,June 21 1997,722706542,Kristian Kinlaw,parent,955833543
Zada,Bao,Wohlschlegel,954893678,April 12 1980, ,RICHMOND,VA,23242,May 15 2000,164144461,Vivan Mcfetridge,friend,213482948
Livia,Octavio,Loubier,170805832,May 13 1957,15631 Fm 1458,HARRISON,NY,10528,November 23 2000,925049789,Enrique Corrao,other,364318870
Joya,Deonna,Parcel,138381211,May 23 1950, ,UPTON,NC,28645,August 6 1993,230224013,Timika Poplar,friend,784697357
Leeanne,Serita,Wibberley,970509626,December 9 1982,4786 Meadowlark Lane,CONOWINGO,MD,21918,March 10 2013,293136481,Adrian Hankel,parent,326340805
Celestina,Magdalen,Catrett,854496215,February 11 1996,939 South Holland Street,SULPHUR BANK RANCHERIA,CA,95423,October 23 2013,753299032,Leda Pouncy,parent,733259366
Tawny,Jami,Pullon,823161428,November 2 1951,0 Leschper Road (Off Of),TOPTON,PA,19562,February 15 1985,738348185,Tyrell Sarnoff,child,310909015
Ling,Margene,Blahnik,318969559,July 22 1995,6835 Coshatte Road,WEST NEWFIELD,ME,4095,July 9 1988,385378861,Richelle Burdzel,friend,560561013
Barney,Hal,Pabey,630442098,January 11 1984,0 Beckendorff Road (Off Of),CRESCENT MLS,CA,95934,October 12 2014,403201574,Guillermina Genco,spouse,533388544
Ta,Rodger,Dimitri,320343058,August 7 1970,1007 West Front Street,DUARTE,CA,91010,November 25 1998,892929454,Myron Dootson,spouse,376920980
Librada,Basilia,Tsui,589865666,September 21 1984,6587 Stokes Road,SIOUX FALLS,SD,57198,June 28 2014,230234041,Porsha Heape,extended family,913330963
Candida,Yahaira,Yuhasz,766578840,January 21 1968,6222 Guyler Street,LIVELY GROVE,IL,62268,August 28 2010,988965604,Rose Willenborg,friend,434956863
Jeanmarie,Sudie,Waldenberg,558692666,March 30 1987,7742 Highway 36 North,WAHPETON,ND,58075,August 12 2005,126533359,Isabell Passy,extended family,488026639
Eda,Ricarda,Buhl,771378915,January 19 1970,3598 Star Hill Road,GILLSVILLE,GA,30543,December 31 1997,190006553,Winnie Shurtliff,sibling,303505006
Raye,Thad,Dersch,976885111,November 16 1984,1507 Vail,MAYODAN,NC,27027,August 21 1995,395792063,Russ Andaverde,extended family,392158272
Jenifer,Jovan,Reckers,433676145,October 22 1996,2135 Newsom Road,FAIRMOUNT HEIGHTS,MD,20743,January 5 2013,221087535,John Ahlbrecht,child,870104667
Bronwyn,Audry,Sergi,616928570,February 27 1952,0 North Fm 331,DAGGETT,PA,16936,June 17 2007,443309735,Su Askins,child,511798787
Azucena,Jeffie,Trial,848088187,February 12 1981,426 7th Street,THOMPSON,NE,68352,February 27 1989,934483812,Cortez Maple,sibling,443702575
Chantelle,Janis,Sparks,403190260,March 22 1952,17109 Highway 36 South,EAGLE NEST,NM,87718,March 17 1996,216538246,Jacinto Sibert,other,300103041
Jonathan,Jami,Klawinski,824408720,February 5 1973,0 Main Street,PUBLISHERS CLEARING HOUSE,NY,11055,April 15 2014,559490371,Kyung Blacknall,child,906273634
Johnathon,Oleta,Allain,870028516,January 25 1958,0 Sealy Road,APO,AE,9389,October 27 1994,389111836,Monnie Cuthbertson,child,907568927
Natalia,Eden,Olden,744056232,May 11 1981,0 Mountain Laurel Road,LAKE STATION,IN,46405,October 19 2005,940903912,Shelby Jenne,sibling,127516317
Nicol,Jeana,Calabrese,462073894,February 27 1993,26085 Oak Lane,YULAN,NY,12792,December 3 2016,955318446,Lashawna Stutes,spouse,747802831
Chance,Adela,Cavanagh,630361828,September 30 1992,8220 Krueger Road,FRENCHBURG,KY,40322,June 1 1994,405605872,Daryl Fairey,parent,229121491
Lizbeth,Marcelle,Newey,726364176,September 17 1977,430 Brazos Hill Lane,SN LUIS OBISP,CA,93402,November 5 1989,286073511,Jeffrey Woolcott,parent,742367288
Eddie,Emmitt,Denos,308142393,June 26 1980,942 6th Street,NEW CENTURY,KS,66031,June 27 2016,871116348,Thomasina Shows,friend,431227815
Emanuel,Geneva,Pokorski,582161077,September 1 1955,1193 Grubbs Road,WILLARD,OH,44888,August 24 2015,729017966,Timothy Aperges,child,478503098
Andra,Carmella,Army,912598525,August 5 1991,824 4th Street,MAD RIVER,CA,95526,November 19 1988,751885506,Charlene Zaya,friend,773895695
Tony,Melodee,Aucter,756580096,December 14 1996,103 South Creek Drive,CLAREMONT,NC,28610,January 24 2011,772677665,George Koprowski,friend,970231875
Dan,Lachelle,Alamos,925563021,July 30 1984,3772 Beckendorff Road,LITCHFIELD,IL,62056,March 20 2005,551554720,Candida Kaiama,parent,819526168
Sharyn,Vella,Wynder,142331124,July 26 1989,0 Fm 1094,LIVINGSTON,CA,95334,September 22 1985,656931000,Rory Dardy,friend,546417609
Son,Shirl,Escott,651804551,June 15 1995,7310 Fm 1458,MIDDLEBURG,OH,43336,March 26 2008,949039252,Angelic Bulliner,other,170326220
Trey,Demetria,Ritchlin,316039995,July 18 1964,5810 Gresham Street,DUNBAR,WV,25064,June 26 1991,204511347,Karin Zion,extended family,544602640
Suzy,Georgetta,Ville,743701412,May 24 1963,0 South 6th Street,NEVADA MILLS,IN,46703,June 26 2002,688074038,Cameron Bens,sibling,388824872
Jasmin,Toby,Rymer,373385567,August 28 1997,0 Front Street,THOMASVILLE,NC,27361,June 17 2002,687032574,Stacee Jaremka,child,373568305
Olinda,Kimberley,Segal,869318318,October 12 1959,5389 Mill Creek Road,S OF BORDER,SC,29547,March 7 1995,182282805,Eugenie Stripling,extended family,773153719
Shaniqua,Reginia,Perino,110658157,November 16 1967,283 Sage Lane,LAUDERHILL,FL,33351,February 3 1988,976122369,Donetta Ettinger,sibling,513283031
Merrilee,Lai,Forgrave,937856628,July 24 1994,11283 Highway 36 South,JOHNSON CITY,TN,37615,January 17 2001,517773518,Lorenza Lozowski,friend,894845217
Amal,Minta,Ligons,654784110,October 7 1973,1834 Main Street,STANDARD,LA,71465,February 18 1992,978665909,Jay Feirer,sibling,951800904
Annika,Desmond,Lake,524658309,July 15 1961,0 Circle Drive,WESTON,FL,33327,September 24 1997,113059970,Santo Bowler,sibling,561224002
Leroy,Winona,Alsdon,407260269,February 19 1966,218 North Green Street,ELIZABETH,CO,80107,July 31 2010,513828436,Takisha Torchio,spouse,254315381
Shirlee,Toby,Bustamante,413412422,October 7 1975, ,NORTH METRO,GA,30029,May 18 1993,820531229,Alvaro Cabreros,parent,771469723
Ewa,Paul,Dortilla,687134098,October 21 1960,203 North First Street,BALTIMORE,MD,21202,April 1 1999,368302064,Ardell Bouer,friend,120441560
Sigrid,Rufina,Jasch,319867009,July 13 1976, ,GUIQUE,NM,87566,May 31 2006,286945360,Leandra Traphagen,extended family,922944206
Agustin,Hilaria,Barters,197918864,April 13 1976,0 Lazy River Drive,PHEBA,MS,39755,March 7 1998,110911032,Genia Laurent,child,798323705
Lazaro,Fatimah,Pruette,614052283,October 3 1984,0 Schaffner Road,TRIADELPHIA,WV,26059,November 23 2015,743152941,Alvera Socci,spouse,718670265
Lakita,Johnie,Rodiquez,190357339,June 1 1962,1873 Lauren Lane,HUDSON,KS,67545,November 27 1992,465048646,Quincy Neuhoff,parent,685705569
Anthony,Wm,Poer,887572739,April 7 1986,0 Highway 159 West,CHULAFINNEE,AL,36264,May 13 1989,349545267,Genaro Rimple,sibling,277633214
Tari,Wayne,Nunlee,782884265,February 19 1965,1707 Pheasant Lane,WILKES UNIVERSITY,PA,18766,August 12 1998,220083680,Jospeh Demko,spouse,191959714
Krystle,Carlota,Trapper,850665757,September 8 1983, ,ELM CREEK,NE,68836,July 4 1998,666088124,Dia Correl,parent,554991464
Lavona,Warren,Marchetta,543570835,July 17 1955,0 Marek Road (Off Of),PHILA,PA,19124,January 14 2016,414478693,Simon Kuligowski,child,655486918
Loretta,Golden,Danni,308127444,July 19 1971,7490 Highway 36 North,DAVENPORT,ND,58021,June 19 1997,750203437,Albert Tsemetzis,friend,810913120
Ronald,Lori,Bocchini,738783135,March 31 1983, ,NEBO,NC,28761,August 14 2008,983456038,Columbus Pawley,extended family,188044362
